id,date,h_humidity,h_temperature,a_humidity,a_temperature,a_voc,w_temperature,w_alarm
14458,2024-04-13 00:26:26.474210+00:00,43.0,24.4,43.2,23.7,144,17.9,True
14476,2024-04-13 00:39:50.186901+00:00,44.0,24.4,43.5,23.7,134,17.9,True
14492,2024-04-13 00:59:51.199105+00:00,44.0,24.4,43.4,23.6,140,17.7,True
14508,2024-04-13 01:09:51.693623+00:00,44.0,24.3,43.3,23.6,137,17.6,True
14524,2024-04-13 01:29:52.691750+00:00,43.0,24.3,43.4,23.6,129,17.1,True
14540,2024-04-13 01:39:53.178024+00:00,43.0,24.2,43.3,23.5,135,18.1,True
14558,2024-04-13 01:55:27.920580+00:00,43.0,24.2,43.3,23.5,147,19.4,True
14574,2024-04-13 02:15:28.907369+00:00,43.0,24.2,43.3,23.5,130,19.6,True
14590,2024-04-13 02:25:29.369979+00:00,43.0,24.2,43.2,23.4,130,19.4,True
14606,2024-04-13 02:45:30.314563+00:00,43.0,24.2,43.3,23.5,130,18.8,True
14622,2024-04-13 02:55:30.831668+00:00,43.0,24.2,43.2,23.4,125,19.9,True
14640,2024-04-13 03:11:49.526674+00:00,43.0,24.2,43.2,23.4,126,20.5,True
14656,2024-04-13 03:21:50.041296+00:00,43.0,24.2,43.1,23.4,133,21.0,True
14672,2024-04-13 03:41:50.976580+00:00,43.0,24.2,43.1,23.4,140,21.1,True
14688,2024-04-13 03:51:51.509358+00:00,43.0,24.2,42.9,23.4,140,21.1,True
14704,2024-04-13 04:11:52.325619+00:00,43.0,24.2,42.9,23.4,128,19.2,True
14722,2024-04-13 04:30:52.399493+00:00,43.0,24.2,42.8,23.4,124,19.1,True
14738,2024-04-13 04:40:52.851638+00:00,43.0,24.2,42.8,23.4,119,20.3,True
14754,2024-04-13 05:00:53.650629+00:00,43.0,24.2,42.7,23.4,120,20.4,True
14770,2024-04-13 05:10:54.120907+00:00,43.0,24.2,42.7,23.4,119,20.2,True
14786,2024-04-13 05:30:55.183755+00:00,43.0,24.1,42.7,23.4,121,20.6,True
14804,2024-04-13 05:59:31.973444+00:00,43.0,24.2,42.5,23.4,118,20.9,True
14820,2024-04-13 06:14:32.488431+00:00,43.0,24.2,42.4,23.4,121,21.1,True
14836,2024-04-13 06:29:33.079686+00:00,42.0,24.2,42.4,23.3,107,21.1,True
14852,2024-04-13 06:44:33.606399+00:00,42.0,24.2,42.2,23.4,112,20.9,True
14868,2024-04-13 06:59:34.154526+00:00,42.0,24.2,42.3,23.4,115,20.8,True
14884,2024-04-13 07:14:34.720872+00:00,42.0,24.2,42.4,23.3,119,20.8,True
14900,2024-04-13 07:29:35.315343+00:00,53.0,24.2,45.4,23.4,242,20.5,True
14916,2024-04-13 07:44:35.935240+00:00,52.0,24.2,47.9,23.4,240,20.2,True
14932,2024-04-13 07:59:36.499318+00:00,47.0,24.2,47.8,23.4,231,20.3,True
14950,2024-04-13 08:15:49.942292+00:00,46.0,24.2,46.7,23.4,218,20.6,True
14966,2024-04-13 08:27:51.396104+00:00,45.0,24.2,45.9,23.4,196,20.5,True
14982,2024-04-13 08:43:58.057994+00:00,45.0,24.2,44.6,23.4,184,18.3,True
15000,2024-04-13 08:57:45.812780+00:00,44.0,24.2,44.1,23.4,159,17.5,True
15016,2024-04-13 09:07:46.326258+00:00,43.0,24.2,43.3,23.4,153,18.0,True
15034,2024-04-13 09:29:20.439611+00:00,43.0,24.2,42.6,23.4,140,17.9,True
15050,2024-04-13 09:39:20.973325+00:00,43.0,24.2,42.4,23.4,134,18.3,True
15066,2024-04-13 09:59:22.045320+00:00,42.0,24.1,41.8,23.4,132,19.4,True
15082,2024-04-13 10:09:22.564900+00:00,42.0,24.1,41.9,23.3,129,20.3,True
15098,2024-04-13 10:29:23.614400+00:00,42.0,24.1,42.0,23.3,134,21.1,True
15116,2024-04-13 10:45:54.459746+00:00,42.0,24.1,41.9,23.4,132,20.3,True
15132,2024-04-13 10:55:54.954240+00:00,42.0,24.1,41.7,23.4,122,20.1,True
15148,2024-04-13 11:15:55.986630+00:00,42.0,24.1,41.1,23.4,108,19.8,True
15164,2024-04-13 11:25:56.463149+00:00,41.0,24.1,41.5,23.4,107,20.2,True
15180,2024-04-13 11:45:57.449626+00:00,42.0,24.1,41.7,23.4,103,20.5,True
15198,2024-04-13 11:53:55.633432+00:00,42.0,24.1,42.1,23.4,113,21.1,True
15214,2024-04-13 12:14:17.540739+00:00,42.0,24.0,42.1,23.4,123,21.1,True
15230,2024-04-13 12:24:17.945987+00:00,42.0,24.0,42.4,23.4,116,21.4,True
15246,2024-04-13 12:44:18.911495+00:00,43.0,24.1,42.4,23.4,127,21.5,True
15262,2024-04-13 12:54:19.319665+00:00,43.0,24.0,42.7,23.4,135,21.8,True
15280,2024-04-13 13:12:19.103522+00:00,43.0,24.1,42.9,23.4,129,21.6,True
15296,2024-04-13 13:22:19.585910+00:00,43.0,24.1,43.0,23.5,130,21.6,True
15312,2024-04-13 13:42:41.501861+00:00,43.0,24.1,43.1,23.4,129,21.9,True
15328,2024-04-13 13:52:41.940333+00:00,43.0,24.1,43.1,23.4,138,21.7,True
15344,2024-04-13 14:12:42.774340+00:00,43.0,24.1,43.0,23.4,137,22.1,True
15362,2024-04-13 14:44:51.869108+00:00,43.0,24.1,42.6,23.5,137,22.3,True
15378,2024-04-13 14:59:52.452235+00:00,42.0,24.1,42.1,23.5,120,22.0,True
15394,2024-04-13 15:14:52.984536+00:00,41.0,24.1,40.8,23.4,112,22.1,True
15410,2024-04-13 15:29:53.550324+00:00,41.0,24.1,41.0,23.4,105,22.1,True
15428,2024-04-13 15:45:03.298321+00:00,41.0,24.1,40.8,23.5,107,21.9,True
15444,2024-04-13 15:59:04.905139+00:00,41.0,24.1,40.8,23.4,103,21.6,True
15460,2024-04-13 16:13:07.456796+00:00,41.0,24.1,40.3,23.4,95,21.6,True
15476,2024-04-13 16:23:07.855476+00:00,40.0,24.0,40.2,23.4,93,21.5,True
15492,2024-04-13 16:43:08.711705+00:00,40.0,24.0,39.4,23.4,83,21.8,True
15508,2024-04-13 16:53:09.155161+00:00,40.0,24.0,39.6,23.4,87,21.6,True
15524,2024-04-13 17:13:09.933109+00:00,40.0,24.0,38.9,23.3,81,21.6,True
15540,2024-04-13 17:23:10.336563+00:00,39.0,24.0,38.6,23.3,75,21.6,True
15556,2024-04-13 17:43:11.151980+00:00,38.0,24.0,37.1,23.3,66,21.5,True
15572,2024-04-13 17:53:11.571386+00:00,37.0,24.0,36.4,23.3,50,21.3,True
15588,2024-04-13 18:13:12.365808+00:00,36.0,23.9,35.4,23.2,40,21.1,True
15604,2024-04-13 18:23:12.795636+00:00,36.0,23.9,35.2,23.2,35,21.0,True
15620,2024-04-13 18:43:13.565053+00:00,36.0,23.9,34.8,23.2,29,20.7,True
15636,2024-04-13 18:53:13.949020+00:00,36.0,23.9,35.2,23.1,32,20.6,True
15652,2024-04-13 19:13:14.725431+00:00,36.0,23.8,34.7,23.1,27,20.7,True
15668,2024-04-13 19:23:15.123354+00:00,35.0,23.8,34.7,23.1,26,20.7,True
15684,2024-04-13 19:43:15.914689+00:00,35.0,23.8,34.2,23.0,21,20.5,True
15700,2024-04-13 20:00:17.609387+00:00,35.0,23.7,34.4,23.0,29,20.1,True
15716,2024-04-13 20:07:18.905805+00:00,35.0,23.7,34.3,23.0,33,19.9,True
15732,2024-04-13 20:25:20.706448+00:00,35.0,23.7,34.1,23.0,24,19.4,True
15748,2024-04-13 20:38:23.254538+00:00,35.0,23.6,34.3,23.0,34,19.4,True
15764,2024-04-13 20:58:24.031013+00:00,35.0,23.6,34.4,23.0,42,19.8,True
15780,2024-04-13 21:10:26.456800+00:00,35.0,23.7,35.3,23.0,53,20.3,True
15796,2024-04-13 21:30:27.302783+00:00,36.0,23.6,35.6,22.9,63,20.2,True
15812,2024-04-13 21:40:27.719757+00:00,36.0,23.7,36.0,23.0,55,20.1,True
15828,2024-04-13 21:54:33.314196+00:00,36.0,23.7,36.2,23.0,66,19.2,True
15844,2024-04-13 22:14:34.150152+00:00,37.0,23.7,36.3,23.0,63,19.3,True
15860,2024-04-13 22:29:36.732957+00:00,37.0,23.6,36.5,23.0,63,19.8,True
15876,2024-04-13 22:39:37.081081+00:00,37.0,23.7,36.7,23.0,66,19.9,True
15892,2024-04-13 22:58:38.831129+00:00,37.0,23.7,36.8,23.0,68,19.6,True
15908,2024-04-13 23:14:40.426731+00:00,37.0,23.7,36.9,23.0,64,19.9,True
15924,2024-04-13 23:30:42.043570+00:00,37.0,23.6,37.0,23.0,60,20.3,True
15940,2024-04-13 23:42:44.558101+00:00,37.0,23.6,37.0,23.0,61,20.3,True
15956,2024-04-13 23:52:44.968349+00:00,37.0,23.7,37.0,23.0,59,20.4,True
15972,2024-04-14 00:10:46.678115+00:00,37.0,23.7,36.9,23.0,58,20.2,True
15988,2024-04-14 00:24:49.229476+00:00,37.0,23.7,36.9,23.0,51,20.7,True
16004,2024-04-14 00:44:50.063259+00:00,37.0,23.7,36.8,23.0,57,20.9,True
16020,2024-04-14 01:00:54.779618+00:00,37.0,23.8,36.8,23.0,48,19.8,True
16036,2024-04-14 01:13:57.353055+00:00,37.0,23.7,36.8,23.0,49,19.3,True
16052,2024-04-14 01:30:00.973051+00:00,37.0,23.8,36.7,23.0,55,19.4,True
16068,2024-04-14 01:42:05.486435+00:00,37.0,23.7,36.5,23.0,50,18.8,True
16088,2024-04-14 01:54:43.594322+00:00,36.0,23.7,36.4,23.0,50,18.9,True
16104,2024-04-14 02:14:44.594516+00:00,36.0,23.7,36.3,23.0,47,19.6,True
16120,2024-04-14 02:30:11.413324+00:00,36.0,23.7,36.3,23.0,31,20.1,True
16136,2024-04-14 02:37:45.192691+00:00,36.0,23.7,36.1,23.0,32,19.8,True
16152,2024-04-14 02:57:43.790654+00:00,36.0,23.7,36.0,23.0,32,19.7,True
16168,2024-04-14 03:07:44.309515+00:00,36.0,23.6,35.8,23.0,27,19.9,True
16184,2024-04-14 03:27:48.298713+00:00,36.0,23.7,35.7,23.0,24,20.1,True
16200,2024-04-14 03:37:48.820914+00:00,36.0,23.7,35.5,22.9,20,19.8,True
16216,2024-04-14 03:57:49.836265+00:00,36.0,23.7,35.5,23.0,21,19.3,True
16232,2024-04-14 04:14:20.158868+00:00,35.0,23.7,35.5,23.0,15,19.1,True
16248,2024-04-14 04:24:50.703732+00:00,35.0,23.6,35.4,22.9,15,19.1,True
16264,2024-04-14 04:44:51.132690+00:00,35.0,23.6,35.4,22.9,16,19.1,True
16280,2024-04-14 04:54:51.601917+00:00,35.0,23.6,35.3,22.9,13,19.4,True
16296,2024-04-14 05:14:52.648111+00:00,35.0,23.6,35.1,22.9,12,18.7,True
16312,2024-04-14 05:24:53.140788+00:00,35.0,23.6,35.1,22.9,14,19.1,True
16328,2024-04-14 05:45:24.825500+00:00,35.0,23.6,35.1,22.9,6,19.1,True
16344,2024-04-14 05:53:25.546768+00:00,35.0,23.6,35.2,22.9,14,19.0,True
16360,2024-04-14 06:13:26.568798+00:00,35.0,23.5,35.1,22.9,7,19.3,True
16376,2024-04-14 06:27:56.974215+00:00,35.0,23.5,35.0,22.9,3,19.6,True
16392,2024-04-14 06:37:56.792043+00:00,35.0,23.5,34.8,22.8,3,19.5,True
16408,2024-04-14 06:57:57.821315+00:00,35.0,23.4,34.8,22.8,12,18.4,True
16424,2024-04-14 07:11:59.281893+00:00,35.0,23.5,34.9,22.8,4,18.5,True
16440,2024-04-14 07:24:59.930170+00:00,35.0,23.4,35.0,22.8,6,19.2,True
16456,2024-04-14 07:44:57.196787+00:00,35.0,23.5,34.9,22.7,0,19.5,True
16472,2024-04-14 07:54:57.711341+00:00,35.0,23.4,34.8,22.8,2,19.7,True
16488,2024-04-14 08:14:58.716205+00:00,35.0,23.4,34.7,22.8,3,19.9,True
16504,2024-04-14 08:30:33.332126+00:00,35.0,23.5,34.7,22.8,2,19.6,True
16520,2024-04-14 08:40:30.021952+00:00,35.0,23.5,34.7,22.8,3,19.8,True
16536,2024-04-14 09:00:31.042409+00:00,35.0,23.5,34.7,22.8,3,20.2,True
16552,2024-04-14 09:10:31.607539+00:00,35.0,23.5,34.8,22.8,7,20.4,True
16568,2024-04-14 09:30:32.578176+00:00,35.0,23.6,34.8,22.8,8,20.3,True
16584,2024-04-14 09:42:37.033622+00:00,35.0,23.6,34.9,22.9,16,19.7,True
16600,2024-04-14 09:52:29.657120+00:00,35.0,23.6,35.0,22.9,13,20.8,True
16616,2024-04-14 10:06:08.318275+00:00,36.0,23.6,35.2,22.9,9,20.2,True
16632,2024-04-14 10:26:09.354260+00:00,36.0,23.6,35.2,22.9,17,19.4,True
16648,2024-04-14 10:36:09.847983+00:00,36.0,23.6,35.9,23.0,21,19.5,True
16664,2024-04-14 10:56:10.899067+00:00,36.0,23.6,36.1,23.0,18,19.7,True
16680,2024-04-14 11:06:11.396524+00:00,37.0,23.6,36.4,23.0,18,19.8,True
16696,2024-04-14 11:29:34.564989+00:00,37.0,23.6,36.4,22.9,8,19.4,True
16712,2024-04-14 11:39:35.031498+00:00,36.0,23.5,36.0,22.9,9,19.9,True
16728,2024-04-14 11:59:36.018895+00:00,36.0,23.5,36.0,22.9,10,19.9,True
16744,2024-04-14 12:09:36.500100+00:00,36.0,23.5,36.1,22.8,5,19.9,True
16760,2024-04-14 12:29:37.461023+00:00,36.0,23.5,36.0,22.8,5,20.3,True
16776,2024-04-14 12:39:37.954796+00:00,36.0,23.4,35.4,22.7,0,20.5,True
16792,2024-04-14 12:59:38.914688+00:00,36.0,23.4,35.2,22.7,9,21.0,True
16808,2024-04-14 13:09:48.449236+00:00,35.0,23.4,34.9,22.7,15,21.4,True
16824,2024-04-14 13:29:49.508739+00:00,35.0,23.3,35.0,22.7,21,21.4,True
16840,2024-04-14 13:39:49.967946+00:00,35.0,23.4,35.0,22.7,25,21.8,True
16856,2024-04-14 13:59:50.970370+00:00,35.0,23.3,35.2,22.8,28,21.4,True
16872,2024-04-14 14:09:51.494316+00:00,36.0,23.4,35.5,22.8,25,21.1,True
16888,2024-04-14 14:29:52.474236+00:00,36.0,23.4,35.5,22.9,34,21.1,True
16904,2024-04-14 14:39:52.977396+00:00,36.0,23.4,35.8,22.8,32,21.5,True
16920,2024-04-14 14:53:22.670507+00:00,36.0,23.4,35.6,22.9,26,21.4,True
16936,2024-04-14 15:10:23.516779+00:00,36.0,23.5,35.1,22.9,18,21.5,True
16952,2024-04-14 15:30:21.498459+00:00,35.0,23.4,34.6,22.8,11,21.4,True
16968,2024-04-14 15:37:24.995552+00:00,34.0,23.5,33.9,22.8,21,21.6,True
16984,2024-04-14 15:56:46.832284+00:00,35.0,23.4,34.1,22.8,7,21.6,True
17000,2024-04-14 16:14:57.726422+00:00,34.0,23.5,33.5,22.8,10,21.9,True
17016,2024-04-14 16:21:27.180931+00:00,34.0,23.4,33.9,22.9,21,21.8,True
17032,2024-04-14 16:41:21.065032+00:00,35.0,23.4,35.0,22.8,34,22.3,False
17048,2024-04-14 16:51:21.586727+00:00,35.0,23.5,35.2,22.8,38,22.6,False
17064,2024-04-14 17:11:22.597251+00:00,35.0,23.6,35.2,22.9,44,22.8,False
17080,2024-04-14 17:21:23.023154+00:00,35.0,23.5,35.3,22.9,40,22.9,False
17096,2024-04-14 17:42:31.325218+00:00,36.0,23.6,35.3,23.0,48,23.0,False
17112,2024-04-14 17:59:53.063230+00:00,36.0,23.6,35.3,23.0,46,23.1,False
17128,2024-04-14 18:09:53.551299+00:00,36.0,23.7,35.3,23.0,45,23.1,False
17144,2024-04-14 18:29:54.490383+00:00,36.0,23.7,35.3,23.0,44,23.1,False
17160,2024-04-14 18:39:54.973499+00:00,36.0,23.8,35.3,23.1,45,23.1,False
17176,2024-04-14 18:51:04.674026+00:00,36.0,23.8,35.3,23.1,42,23.1,False
17192,2024-04-14 19:11:01.549261+00:00,36.0,23.8,35.3,23.2,44,23.2,False
17210,2024-04-14 19:21:02.020463+00:00,36.0,23.9,35.4,23.2,44,23.4,False
17226,2024-04-14 19:41:03.019251+00:00,36.0,23.9,35.4,23.2,40,23.6,False
17242,2024-04-14 19:51:03.532301+00:00,36.0,23.9,35.4,23.3,53,23.7,False
17258,2024-04-14 20:11:04.475454+00:00,36.0,23.9,35.4,23.3,54,23.4,False
17274,2024-04-14 20:21:05.001964+00:00,36.0,23.9,35.4,23.3,46,22.9,False
17290,2024-04-14 20:41:05.990783+00:00,36.0,24.0,35.5,23.3,49,22.4,False
17306,2024-04-14 20:51:06.508814+00:00,36.0,24.0,35.5,23.3,56,22.1,False
17322,2024-04-14 21:11:07.542668+00:00,36.0,24.0,35.6,23.3,55,21.8,False
17338,2024-04-14 21:21:08.022257+00:00,36.0,24.0,35.6,23.4,57,21.6,False
17354,2024-04-14 21:41:08.979367+00:00,36.0,24.0,35.7,23.3,61,21.4,False
17370,2024-04-14 21:51:09.464408+00:00,36.0,24.0,35.7,23.3,55,21.4,False
17386,2024-04-14 22:11:10.469062+00:00,36.0,24.0,35.8,23.3,66,21.4,False
17402,2024-04-14 22:21:10.939246+00:00,36.0,24.0,35.9,23.3,63,21.5,False
17418,2024-04-14 22:41:11.936030+00:00,36.0,24.0,36.0,23.3,62,21.5,False
17434,2024-04-14 22:51:12.425539+00:00,36.0,24.0,36.0,23.3,61,21.5,False
17450,2024-04-14 23:11:13.436179+00:00,36.0,24.0,36.1,23.2,62,21.5,False
17466,2024-04-14 23:21:13.916608+00:00,36.0,24.0,36.1,23.2,62,21.4,False
17482,2024-04-14 23:41:14.932441+00:00,36.0,24.0,36.1,23.2,65,21.3,False
17498,2024-04-14 23:51:15.439823+00:00,36.0,24.0,36.1,23.2,65,21.3,False
17514,2024-04-15 00:11:16.415745+00:00,36.0,24.0,36.2,23.2,66,21.3,False
17530,2024-04-15 00:21:16.977601+00:00,36.0,23.9,36.2,23.2,66,21.3,False
17548,2024-04-15 00:37:47.817291+00:00,36.0,23.9,36.2,23.2,69,21.2,False
17564,2024-04-15 00:57:48.868541+00:00,36.0,24.0,36.2,23.2,65,21.1,False
17580,2024-04-15 01:07:49.405954+00:00,36.0,24.0,36.3,23.2,68,21.1,False
17596,2024-04-15 01:27:50.373817+00:00,37.0,23.9,36.2,23.2,67,21.0,False
17612,2024-04-15 01:37:50.884821+00:00,37.0,23.9,36.3,23.1,70,20.9,False
17630,2024-04-15 02:00:56.291372+00:00,37.0,23.9,36.3,23.1,70,20.8,False
17646,2024-04-15 02:10:56.784785+00:00,36.0,23.9,36.4,23.1,69,20.7,False
17662,2024-04-15 02:30:57.593426+00:00,37.0,23.9,36.3,23.2,65,20.6,False
17678,2024-04-15 02:40:58.089564+00:00,37.0,23.9,36.4,23.1,76,20.6,False
17694,2024-04-15 02:51:19.560110+00:00,37.0,23.9,36.4,23.1,73,20.6,False
17712,2024-04-15 03:09:23.288411+00:00,37.0,23.9,36.4,23.1,70,20.4,False
17728,2024-04-15 03:29:24.282234+00:00,37.0,23.9,36.4,23.1,76,20.3,False
17744,2024-04-15 03:39:24.858966+00:00,37.0,23.9,36.4,23.1,78,20.3,False
17760,2024-04-15 03:59:25.734459+00:00,37.0,23.9,36.4,23.1,71,20.2,False
17776,2024-04-15 04:09:26.204753+00:00,37.0,23.9,36.5,23.0,72,20.1,False
17794,2024-04-15 04:42:31.793204+00:00,37.0,23.9,36.5,23.0,70,20.1,False
17810,2024-04-15 04:57:32.343406+00:00,37.0,23.8,36.5,23.1,72,20.1,False
17826,2024-04-15 05:12:32.930993+00:00,37.0,23.8,36.5,23.0,75,20.1,False
17842,2024-04-15 05:27:33.509300+00:00,37.0,23.8,36.5,23.0,69,20.0,False
17860,2024-04-15 05:43:19.985907+00:00,37.0,23.8,36.5,23.0,68,20.1,False
17876,2024-04-15 05:53:20.375654+00:00,37.0,23.8,36.6,23.0,77,20.3,False
17892,2024-04-15 06:13:21.198885+00:00,37.0,23.8,36.6,23.0,73,20.3,False
17908,2024-04-15 06:23:21.623588+00:00,37.0,23.8,36.6,23.0,75,20.3,False
17924,2024-04-15 06:43:22.410236+00:00,37.0,23.8,36.6,23.0,77,20.4,False
17944,2024-04-15 07:00:41.901686+00:00,37.0,23.8,36.6,23.0,70,20.4,False
17960,2024-04-15 07:14:12.580465+00:00,37.0,23.8,36.6,23.0,79,20.3,False
17976,2024-04-15 07:21:42.819086+00:00,37.0,23.8,36.6,23.0,70,20.2,False
17992,2024-04-15 07:41:40.914398+00:00,37.0,23.8,36.6,23.0,75,20.1,False
18008,2024-04-15 07:51:41.442843+00:00,37.0,23.8,36.6,23.0,69,20.1,False
18024,2024-04-15 08:11:15.247295+00:00,37.0,23.8,36.6,23.0,64,20.4,False
18036,2024-04-15 08:23:26.479366+00:00,37.0,23.8,36.6,23.0,64,20.4,False
18052,2024-04-15 08:43:27.278454+00:00,37.0,23.8,36.7,23.0,66,20.6,False
18068,2024-04-15 08:53:27.669987+00:00,37.0,23.8,36.7,23.0,71,20.8,False
18084,2024-04-15 09:13:28.465808+00:00,37.0,23.8,36.7,23.0,70,21.0,False
18104,2024-04-15 09:27:12.218457+00:00,37.0,23.9,36.8,23.0,72,21.1,False
18120,2024-04-15 09:37:14.548802+00:00,37.0,23.8,36.8,23.0,73,21.4,False
18136,2024-04-15 09:51:20.416479+00:00,37.0,23.9,36.9,23.0,74,21.5,False
18152,2024-04-15 10:11:20.431803+00:00,37.0,23.9,36.9,23.1,73,21.8,False
18168,2024-04-15 10:21:20.917455+00:00,37.0,23.9,37.0,23.1,68,22.0,False
18186,2024-04-15 10:41:47.980336+00:00,37.0,23.9,37.1,23.2,66,22.3,False
18204,2024-04-15 10:58:18.862152+00:00,37.0,24.0,37.1,23.3,77,22.3,False
18220,2024-04-15 11:08:19.338288+00:00,37.0,24.0,37.2,23.3,70,22.5,False
18236,2024-04-15 11:28:20.373121+00:00,38.0,24.1,37.2,23.4,72,22.6,False
18252,2024-04-15 11:38:20.873568+00:00,38.0,24.1,37.2,23.4,72,22.9,False
18270,2024-04-15 11:52:47.557147+00:00,38.0,24.1,37.2,23.5,81,23.1,False
18286,2024-04-15 12:12:48.307742+00:00,38.0,24.2,37.2,23.5,86,23.3,False
18302,2024-04-15 12:22:48.802871+00:00,38.0,24.2,37.2,23.6,81,23.4,False
18318,2024-04-15 12:42:49.604962+00:00,38.0,24.2,37.2,23.6,82,23.7,False
18334,2024-04-15 12:52:50.084586+00:00,38.0,24.3,37.1,23.7,86,23.8,False
18352,2024-04-15 13:10:53.945612+00:00,38.0,24.3,37.1,23.7,87,23.9,False
18368,2024-04-15 13:21:15.346996+00:00,37.0,24.3,37.0,23.7,86,23.9,False
18384,2024-04-15 13:41:16.283164+00:00,37.0,24.3,36.9,23.7,89,24.0,False
18400,2024-04-15 13:51:16.733553+00:00,37.0,24.4,36.9,23.8,88,24.1,False
18416,2024-04-15 14:11:17.597994+00:00,37.0,24.4,36.9,23.8,86,24.1,False
18434,2024-04-15 14:42:54.527539+00:00,37.0,24.4,36.8,23.8,83,24.1,False
18450,2024-04-15 14:57:55.044838+00:00,37.0,24.4,36.7,23.8,86,24.2,False
18466,2024-04-15 15:12:55.580583+00:00,37.0,24.4,36.7,23.8,89,24.3,False
18482,2024-04-15 15:27:56.100739+00:00,37.0,24.4,36.7,23.9,82,24.4,False
18500,2024-04-15 15:43:44.105807+00:00,37.0,24.5,36.7,23.9,88,24.6,False
18516,2024-04-15 15:53:44.474132+00:00,37.0,24.5,36.6,23.9,88,24.7,False
18532,2024-04-15 16:13:45.292086+00:00,37.0,24.5,36.6,23.9,84,24.9,False
18548,2024-04-15 16:23:45.678285+00:00,37.0,24.5,36.5,23.9,78,24.9,False
18564,2024-04-15 16:43:46.475558+00:00,37.0,24.5,36.5,24.0,76,25.1,False
18584,2024-04-15 16:59:41.929330+00:00,37.0,24.6,36.4,24.0,86,25.3,False
18600,2024-04-15 17:09:38.149184+00:00,37.0,24.6,36.4,24.0,79,25.4,False
18616,2024-04-15 17:29:39.136961+00:00,37.0,24.6,36.2,24.0,83,25.4,False
18632,2024-04-15 17:39:39.619873+00:00,37.0,24.6,36.2,24.1,79,25.3,False
18648,2024-04-15 17:59:40.623054+00:00,37.0,24.6,36.1,24.1,82,25.3,False
18666,2024-04-15 18:12:10.212785+00:00,37.0,24.6,36.0,24.1,76,25.3,False
18682,2024-04-15 18:22:10.691569+00:00,37.0,24.7,36.0,24.1,79,25.2,False
18698,2024-04-15 18:42:11.690586+00:00,37.0,24.6,35.9,24.1,80,25.1,False
18714,2024-04-15 18:52:12.199445+00:00,37.0,24.7,35.9,24.1,82,25.0,False
18730,2024-04-15 19:12:13.189848+00:00,37.0,24.7,35.8,24.1,80,24.9,False
18748,2024-04-15 19:28:43.975962+00:00,37.0,24.7,35.8,24.2,83,24.9,False
18764,2024-04-15 19:38:44.444971+00:00,37.0,24.7,35.8,24.2,76,24.8,False
18780,2024-04-15 19:58:45.466157+00:00,37.0,24.7,35.8,24.2,79,24.6,False
18796,2024-04-15 20:08:45.929657+00:00,36.0,24.7,35.9,24.1,83,24.1,False
18812,2024-04-15 20:28:46.920965+00:00,36.0,24.7,35.9,24.1,84,23.9,False
18830,2024-04-15 20:44:14.272539+00:00,36.0,24.7,35.9,24.1,86,23.4,False
18846,2024-04-15 20:54:14.764908+00:00,36.0,24.7,35.9,24.0,83,23.3,False
18862,2024-04-15 21:14:15.810076+00:00,36.0,24.7,35.9,24.0,82,23.1,False
18878,2024-04-15 21:24:16.213697+00:00,36.0,24.7,35.9,24.0,85,22.9,False
18894,2024-04-15 21:44:17.262636+00:00,36.0,24.7,35.9,24.0,86,22.8,False
18912,2024-04-15 21:52:20.671160+00:00,36.0,24.7,35.9,23.9,78,22.7,False
18928,2024-04-15 22:12:42.643920+00:00,36.0,24.6,35.9,23.9,81,22.6,False
18944,2024-04-15 22:22:43.093136+00:00,36.0,24.6,35.9,23.9,77,22.6,False
18960,2024-04-15 22:42:44.050585+00:00,36.0,24.6,35.9,23.9,76,22.5,False
18976,2024-04-15 22:52:44.361630+00:00,36.0,24.5,35.9,23.9,74,22.5,False
18994,2024-04-15 23:28:14.297870+00:00,36.0,24.5,35.9,23.8,81,22.4,False
19010,2024-04-15 23:43:14.816370+00:00,36.0,24.5,35.9,23.8,80,22.4,False
19026,2024-04-15 23:58:15.380853+00:00,36.0,24.5,35.9,23.8,80,22.3,False
19042,2024-04-16 00:13:15.953518+00:00,36.0,24.5,36.0,23.8,80,22.3,False
19060,2024-04-16 00:23:06.073093+00:00,36.0,24.5,36.0,23.8,85,22.3,False
19076,2024-04-16 00:43:06.879709+00:00,36.0,24.5,36.0,23.7,81,22.2,False
19092,2024-04-16 00:53:07.264142+00:00,36.0,24.4,36.0,23.7,74,22.2,False
19108,2024-04-16 01:13:08.027882+00:00,36.0,24.4,36.0,23.7,80,22.1,False
19124,2024-04-16 01:23:08.449176+00:00,36.0,24.4,36.0,23.7,75,22.1,False
19144,2024-04-16 01:45:05.821651+00:00,36.0,24.4,36.0,23.7,80,22.0,False
19160,2024-04-16 01:55:06.342117+00:00,36.0,24.4,36.1,23.7,76,22.0,False
19176,2024-04-16 02:14:40.377472+00:00,36.0,24.4,36.0,23.6,80,21.9,False
19192,2024-04-16 02:24:40.830104+00:00,36.0,24.4,36.1,23.7,82,21.9,False
19208,2024-04-16 02:44:41.812838+00:00,36.0,24.4,36.1,23.6,85,21.8,False
19226,2024-04-16 02:52:36.163865+00:00,36.0,24.4,36.1,23.6,83,21.8,False
19242,2024-04-16 03:12:37.147305+00:00,36.0,24.3,36.1,23.6,79,21.6,False
19258,2024-04-16 03:22:37.690632+00:00,36.0,24.3,36.1,23.5,78,21.5,False
